record_id,timestamp_received,logistic_pred,svm_pred,rf_pred,final_vote,confidence_score
REC_15677,2026-05-17T11:13:46.689528,0,0,0,0,0.9900
REC_15678,2026-05-17T11:13:46.741029,0,0,0,0,0.9957
REC_15679,2026-05-17T11:13:46.791963,0,0,0,0,0.9971
REC_15680,2026-05-17T11:13:46.841286,0,0,0,0,0.9971
REC_15681,2026-05-17T11:13:46.892780,0,0,0,0,0.9964
REC_15682,2026-05-17T11:13:46.943964,0,0,0,0,0.9784
REC_15683,2026-05-17T11:13:46.994394,0,0,0,0,0.9947
REC_15684,2026-05-17T11:13:47.045152,0,0,0,0,0.9944
REC_15685,2026-05-17T11:13:47.096298,0,0,0,0,0.9947
REC_15686,2026-05-17T11:13:47.147328,0,0,0,0,0.9871
REC_15687,2026-05-17T11:13:47.197224,0,0,0,0,0.9853
REC_15688,2026-05-17T11:13:47.247867,0,0,0,0,0.9981
REC_15689,2026-05-17T11:13:47.299661,0,0,0,0,0.9835
REC_15690,2026-05-17T11:13:47.351645,0,0,0,0,0.9603
REC_15691,2026-05-17T11:13:47.399940,0,0,0,0,0.9962
REC_15692,2026-05-17T11:13:47.451198,0,0,0,0,0.9894
REC_15693,2026-05-17T11:13:47.502214,0,0,0,0,0.9896
REC_15694,2026-05-17T11:13:47.553562,0,0,0,0,0.9963
REC_15695,2026-05-17T11:13:47.605196,0,0,0,0,0.9862
REC_15696,2026-05-17T11:13:47.654503,0,0,0,0,0.9673
REC_15697,2026-05-17T11:13:47.705067,0,0,0,0,0.9818
REC_15698,2026-05-17T11:13:47.757424,0,0,0,0,0.9923
REC_15699,2026-05-17T11:13:47.807878,0,0,0,0,0.9923
REC_15700,2026-05-17T11:13:47.858860,0,0,0,0,0.9966
REC_15701,2026-05-17T11:13:47.909580,0,0,0,0,0.9968
REC_15702,2026-05-17T11:13:47.959372,0,0,0,0,0.9965
REC_15703,2026-05-17T11:13:48.010566,0,0,0,0,0.9408
REC_15704,2026-05-17T11:13:48.062174,0,0,0,0,0.9879
REC_15705,2026-05-17T11:13:48.112847,0,0,0,0,0.8737
REC_15706,2026-05-17T11:13:48.163916,0,0,0,0,0.9922
REC_15707,2026-05-17T11:13:48.213386,0,0,0,0,0.9795
REC_15708,2026-05-17T11:13:48.265457,0,0,0,0,0.9593
REC_15709,2026-05-17T11:13:48.316189,0,0,0,0,0.9023
REC_15710,2026-05-17T11:13:48.366073,0,0,0,0,0.9965
REC_15711,2026-05-17T11:13:48.417276,0,0,0,0,0.9930
REC_15712,2026-05-17T11:13:48.468086,0,0,0,0,0.9780
REC_15713,2026-05-17T11:13:48.518940,0,0,0,0,0.9780
REC_15714,2026-05-17T11:13:48.568935,0,0,0,0,0.9780
REC_15715,2026-05-17T11:13:48.620272,0,0,0,0,0.9780
REC_15716,2026-05-17T11:13:48.670672,0,0,0,0,0.9780
REC_15717,2026-05-17T11:13:48.721890,0,0,0,0,0.9780
REC_15718,2026-05-17T11:13:48.773901,0,0,0,0,0.9780
REC_15719,2026-05-17T11:13:48.822722,0,0,0,0,0.8641
REC_15720,2026-05-17T11:13:48.873803,0,0,0,0,0.9780
REC_15721,2026-05-17T11:13:48.925154,0,0,0,0,0.9789
REC_15722,2026-05-17T11:13:48.974823,0,0,0,0,0.9515
REC_15723,2026-05-17T11:13:49.025510,0,0,0,0,0.9791
REC_15724,2026-05-17T11:13:49.077339,0,0,0,0,0.9786
REC_15725,2026-05-17T11:13:49.127503,0,0,0,0,0.9789
REC_15726,2026-05-17T11:13:49.178654,0,0,0,0,0.9786
REC_15727,2026-05-17T11:13:49.229593,0,0,0,0,0.9786
REC_15728,2026-05-17T11:13:49.280589,0,0,0,0,0.8563
REC_15729,2026-05-17T11:13:49.331655,0,0,0,0,0.9786
REC_15730,2026-05-17T11:13:49.382155,0,0,0,0,0.9527
REC_15731,2026-05-17T11:13:49.433610,0,0,0,0,0.8497
REC_15732,2026-05-17T11:13:49.484491,0,0,0,0,0.9680
REC_15733,2026-05-17T11:13:49.535945,1,0,0,0,0.7258
REC_15734,2026-05-17T11:13:49.586055,0,0,0,0,0.9786
REC_15735,2026-05-17T11:13:49.637341,0,0,0,0,0.9786
REC_15736,2026-05-17T11:13:49.687664,0,0,0,0,0.9793
REC_15737,2026-05-17T11:13:49.739765,0,0,0,0,0.9772
REC_15738,2026-05-17T11:13:49.789241,0,0,0,0,0.9793
REC_15739,2026-05-17T11:13:49.840216,0,0,0,0,0.9833
REC_15740,2026-05-17T11:13:49.891094,0,0,0,0,0.9790
REC_15741,2026-05-17T11:13:49.942538,0,0,0,0,0.9702
REC_15742,2026-05-17T11:13:49.992970,0,0,0,0,0.9789
REC_15743,2026-05-17T11:13:50.042839,0,0,0,0,0.9901
REC_15744,2026-05-17T11:13:50.093798,0,0,0,0,0.9782
REC_15745,2026-05-17T11:13:50.146842,0,0,0,0,0.9786
REC_15746,2026-05-17T11:13:50.196580,0,0,0,0,0.9789
REC_15747,2026-05-17T11:13:50.246849,0,0,0,0,0.8526
REC_15748,2026-05-17T11:13:50.297847,0,0,0,0,0.9930
REC_15749,2026-05-17T11:13:50.349038,1,0,0,0,0.7169
REC_15750,2026-05-17T11:13:50.399717,0,0,0,0,0.9478
REC_15751,2026-05-17T11:13:50.450618,0,0,0,0,0.8840
REC_15752,2026-05-17T11:13:50.500729,0,0,0,0,0.9453
REC_15753,2026-05-17T11:13:50.551216,0,0,0,0,0.9960
REC_15754,2026-05-17T11:13:50.603513,0,0,0,0,0.9922
REC_15755,2026-05-17T11:13:50.653205,0,0,0,0,0.9832
REC_15756,2026-05-17T11:13:50.704068,0,0,0,0,0.9345
REC_15757,2026-05-17T11:13:50.754593,0,0,0,0,0.9922
REC_15758,2026-05-17T11:13:50.805441,0,0,0,0,0.9965
REC_15759,2026-05-17T11:13:50.855618,0,0,0,0,0.9916
REC_15760,2026-05-17T11:13:50.906536,0,0,0,0,0.9921
REC_15761,2026-05-17T11:13:50.958063,0,0,0,0,0.9779
REC_15762,2026-05-17T11:13:51.008036,0,0,0,0,0.9919
REC_15763,2026-05-17T11:13:51.058067,0,0,0,0,0.9436
REC_15764,2026-05-17T11:13:51.109112,0,0,0,0,0.9965
REC_15765,2026-05-17T11:13:51.160651,0,0,0,0,0.9793
REC_15766,2026-05-17T11:13:51.210483,0,0,0,0,0.9895
REC_15767,2026-05-17T11:13:51.261829,1,0,0,0,0.6473
REC_15768,2026-05-17T11:13:51.312663,0,0,0,0,0.9780
REC_15769,2026-05-17T11:13:51.363807,0,0,0,0,0.9741
REC_15770,2026-05-17T11:13:51.413986,0,0,0,0,0.9965
REC_15771,2026-05-17T11:13:51.465479,0,0,0,0,0.9920
REC_15772,2026-05-17T11:13:51.515966,0,0,0,0,0.8264
REC_15773,2026-05-17T11:13:51.567700,0,0,0,0,0.9939
REC_15774,2026-05-17T11:13:51.617428,0,0,0,0,0.9923
REC_15775,2026-05-17T11:13:51.668179,0,0,0,0,0.9920
REC_15776,2026-05-17T11:13:51.719114,0,0,0,0,0.9964
REC_15777,2026-05-17T11:13:51.770766,0,0,0,0,0.9921
REC_15778,2026-05-17T11:13:51.821017,0,0,0,0,0.9966
REC_15779,2026-05-17T11:13:51.871504,0,0,0,0,0.9810
REC_15780,2026-05-17T11:13:51.923625,0,0,0,0,0.9959
REC_15781,2026-05-17T11:13:51.973759,0,0,0,0,0.9959
REC_15782,2026-05-17T11:13:52.024501,0,0,0,0,0.9919
REC_15783,2026-05-17T11:13:52.074804,0,0,0,0,0.9922
REC_15784,2026-05-17T11:13:52.124837,0,0,0,0,0.9922
REC_15785,2026-05-17T11:13:52.176155,0,0,0,0,0.9652
REC_15786,2026-05-17T11:13:52.227351,0,0,0,0,0.8798
REC_15787,2026-05-17T11:13:52.276759,0,0,0,0,0.9922
REC_15788,2026-05-17T11:13:52.328071,0,0,0,0,0.9793
REC_15789,2026-05-17T11:13:52.379901,0,0,0,0,0.9965
REC_15790,2026-05-17T11:13:52.429679,0,0,0,0,0.9752
REC_15791,2026-05-17T11:13:52.479202,0,0,0,0,0.9935
REC_15792,2026-05-17T11:13:52.529945,0,0,0,0,0.9689
REC_15793,2026-05-17T11:13:52.580458,0,0,0,0,0.9832
REC_15794,2026-05-17T11:13:52.631282,0,0,0,0,0.9868
REC_15795,2026-05-17T11:13:52.682291,0,0,0,0,0.9791
REC_15796,2026-05-17T11:13:52.732758,0,0,0,0,0.9708
REC_15797,2026-05-17T11:13:52.783641,0,0,0,0,0.9791
REC_15798,2026-05-17T11:13:52.835952,0,0,0,0,0.9741
REC_15799,2026-05-17T11:13:52.885489,0,0,0,0,0.9793
REC_15800,2026-05-17T11:13:52.936422,0,0,0,0,0.9782
REC_15801,2026-05-17T11:13:52.986634,0,0,0,0,0.9632
REC_15802,2026-05-17T11:13:53.037023,0,0,0,0,0.9793
REC_15803,2026-05-17T11:13:53.088483,0,0,0,0,0.9824
REC_15804,2026-05-17T11:13:53.139576,0,0,0,0,0.9790
REC_15805,2026-05-17T11:13:53.189851,0,0,0,0,0.9794
REC_15806,2026-05-17T11:13:53.241483,0,0,0,0,0.9942
REC_15807,2026-05-17T11:13:53.290939,0,0,0,0,0.9689
REC_15808,2026-05-17T11:13:53.341961,0,0,0,0,0.9786
REC_15809,2026-05-17T11:13:53.393274,0,0,0,0,0.9832
REC_15810,2026-05-17T11:13:53.444200,0,0,0,0,0.8798
REC_15811,2026-05-17T11:13:53.495526,0,0,0,0,0.9552
REC_15812,2026-05-17T11:13:53.545871,0,0,0,0,0.9890
REC_15813,2026-05-17T11:13:53.597277,0,0,0,0,0.9935
REC_15814,2026-05-17T11:13:53.646829,0,0,0,0,0.9908
REC_15815,2026-05-17T11:13:53.699087,0,0,0,0,0.9950
REC_15816,2026-05-17T11:13:53.749373,0,0,0,0,0.9913
REC_15817,2026-05-17T11:13:53.802217,0,0,0,0,0.9931
REC_15818,2026-05-17T11:13:53.851451,0,0,0,0,0.9947
REC_15819,2026-05-17T11:13:53.902590,0,0,0,0,0.9980
REC_15820,2026-05-17T11:13:53.952128,0,0,0,0,0.9775
REC_15821,2026-05-17T11:13:54.002937,0,0,0,0,0.9780
REC_15822,2026-05-17T11:13:54.052906,0,0,0,0,0.9788
REC_15823,2026-05-17T11:13:54.104323,1,0,0,0,0.8041
REC_15824,2026-05-17T11:13:54.155022,0,0,0,0,0.9786
REC_15825,2026-05-17T11:13:54.206212,0,0,0,0,0.9968
REC_15826,2026-05-17T11:13:54.258273,0,0,0,0,0.9262
REC_15827,2026-05-17T11:13:54.307979,0,0,0,0,0.9890
REC_15828,2026-05-17T11:13:54.358269,0,0,0,0,0.8798
REC_15829,2026-05-17T11:13:54.409670,0,0,0,0,0.9793
REC_15830,2026-05-17T11:13:54.460005,0,0,0,0,0.9935
REC_15831,2026-05-17T11:13:54.511677,0,0,0,0,0.9708
REC_15832,2026-05-17T11:13:54.561813,0,0,0,0,0.8829
REC_15833,2026-05-17T11:13:54.612468,0,0,0,0,0.9476
REC_15834,2026-05-17T11:13:54.663191,0,0,0,0,0.9842
REC_15835,2026-05-17T11:13:54.715173,0,0,0,0,0.9552
REC_15836,2026-05-17T11:13:54.765130,0,0,0,0,0.9689
REC_15837,2026-05-17T11:13:54.815764,0,0,0,0,0.9793
REC_15838,2026-05-17T11:13:54.867239,0,0,0,0,0.9793
REC_15839,2026-05-17T11:13:54.917453,0,0,0,0,0.9824
REC_15840,2026-05-17T11:13:54.967743,0,0,0,0,0.9790
REC_15841,2026-05-17T11:13:55.018786,0,0,0,0,0.9832
REC_15842,2026-05-17T11:13:55.069896,0,0,0,0,0.9957
REC_15843,2026-05-17T11:13:55.120570,0,0,0,0,0.9962
REC_15844,2026-05-17T11:13:55.172319,0,0,0,0,0.9959
REC_15845,2026-05-17T11:13:55.222999,0,0,0,0,0.9943
REC_15846,2026-05-17T11:13:55.272526,0,0,0,0,0.8746
REC_15847,2026-05-17T11:13:55.323696,0,0,0,0,0.9920
REC_15848,2026-05-17T11:13:55.376340,0,0,0,0,0.9958
REC_15849,2026-05-17T11:13:55.426256,0,0,0,0,0.9964
REC_15850,2026-05-17T11:13:55.477023,0,0,0,0,0.9950
REC_15851,2026-05-17T11:13:55.528018,0,0,0,0,0.9965
REC_15852,2026-05-17T11:13:55.578573,0,0,0,0,0.9789
REC_15853,2026-05-17T11:13:55.629006,0,0,0,0,0.9898
REC_15854,2026-05-17T11:13:55.680336,0,0,0,0,0.9965
REC_15855,2026-05-17T11:13:55.730635,0,0,0,0,0.9795
REC_15856,2026-05-17T11:13:55.781800,0,0,0,0,0.9708
REC_15857,2026-05-17T11:13:55.831793,0,0,0,0,0.9786
REC_15858,2026-05-17T11:13:55.883223,0,0,0,0,0.9786
REC_15859,2026-05-17T11:13:55.934845,0,0,0,0,0.9966
REC_15860,2026-05-17T11:13:55.985249,0,0,0,0,0.9817
REC_15861,2026-05-17T11:13:56.035801,0,0,0,0,0.9921
REC_15862,2026-05-17T11:13:56.086627,0,0,0,0,0.9793
REC_15863,2026-05-17T11:13:56.137660,0,0,0,0,0.9965
REC_15864,2026-05-17T11:13:56.189067,0,0,0,0,0.9780
REC_15865,2026-05-17T11:13:56.240458,0,0,0,0,0.9959
REC_15866,2026-05-17T11:13:56.290753,0,0,0,0,0.9890
REC_15867,2026-05-17T11:13:56.341058,0,0,0,0,0.9919
REC_15868,2026-05-17T11:13:56.391518,0,0,0,0,0.9780
REC_15869,2026-05-17T11:13:56.443147,0,0,0,0,0.9948
REC_15870,2026-05-17T11:13:56.494062,0,0,0,0,0.9920
REC_15871,2026-05-17T11:13:56.544588,0,0,0,0,0.9920
REC_15872,2026-05-17T11:13:56.595069,0,0,0,0,0.9965
REC_15873,2026-05-17T11:13:56.646006,0,0,0,0,0.9966
REC_15874,2026-05-17T11:13:56.696914,0,0,0,0,0.9786
REC_15875,2026-05-17T11:13:56.747579,0,0,0,0,0.9841
REC_15876,2026-05-17T11:13:56.798557,0,0,0,0,0.9923
REC_15877,2026-05-17T11:13:56.849051,0,0,0,0,0.9922
REC_15878,2026-05-17T11:13:56.900471,0,0,0,0,0.9965
REC_15879,2026-05-17T11:13:56.951702,0,0,0,0,0.9792
REC_15880,2026-05-17T11:13:57.001366,0,0,0,0,0.9908
REC_15881,2026-05-17T11:13:57.052188,0,0,0,0,0.9922
REC_15882,2026-05-17T11:13:57.102630,0,0,0,0,0.9920
REC_15883,2026-05-17T11:13:57.153414,1,0,0,0,0.7006
REC_15884,2026-05-17T11:13:57.203668,0,0,0,0,0.9923
REC_15885,2026-05-17T11:13:57.255270,0,0,0,0,0.9708
REC_15886,2026-05-17T11:13:57.304925,0,0,0,0,0.9931
REC_15887,2026-05-17T11:13:57.356657,0,0,0,0,0.9964
REC_15888,2026-05-17T11:13:57.406933,0,0,0,0,0.9789
REC_15889,2026-05-17T11:13:57.457213,0,0,0,0,0.9965
REC_15890,2026-05-17T11:13:57.507871,0,0,0,0,0.9922
REC_15891,2026-05-17T11:13:57.558897,0,0,0,0,0.9935
REC_15892,2026-05-17T11:13:57.610557,0,0,0,0,0.9791
REC_15893,2026-05-17T11:13:57.660796,0,0,0,0,0.9762
REC_15894,2026-05-17T11:13:57.712328,0,0,0,0,0.9039
REC_15895,2026-05-17T11:13:57.762439,0,0,0,0,0.9899
REC_15896,2026-05-17T11:13:57.812838,0,0,0,0,0.9910
REC_15897,2026-05-17T11:13:57.865465,0,0,0,0,0.9552
REC_15898,2026-05-17T11:13:57.914775,0,0,0,0,0.9555
REC_15899,2026-05-17T11:13:57.965877,0,0,0,0,0.9966
REC_15900,2026-05-17T11:13:58.017546,0,0,0,0,0.9919
REC_15901,2026-05-17T11:13:58.067314,0,0,0,0,0.9908
REC_15902,2026-05-17T11:13:58.118094,0,0,0,0,0.9920
REC_15903,2026-05-17T11:13:58.169949,0,0,0,0,0.9920
REC_15904,2026-05-17T11:13:58.220831,0,0,0,0,0.9921
REC_15905,2026-05-17T11:13:58.269961,0,0,0,0,0.9793
REC_15906,2026-05-17T11:13:58.320548,0,0,0,0,0.9634
REC_15907,2026-05-17T11:13:58.372761,0,0,0,0,0.9793
REC_15908,2026-05-17T11:13:58.423153,0,0,0,0,0.9964
REC_15909,2026-05-17T11:13:58.473205,0,0,0,0,0.9794
REC_15910,2026-05-17T11:13:58.525150,0,0,0,0,0.9720
REC_15911,2026-05-17T11:13:58.575676,0,0,0,0,0.8798
REC_15912,2026-05-17T11:13:58.625892,0,0,0,0,0.9965
REC_15913,2026-05-17T11:13:58.678342,0,0,0,0,0.9922
REC_15914,2026-05-17T11:13:58.727652,0,0,0,0,0.9959
REC_15915,2026-05-17T11:13:58.778463,0,0,0,0,0.9920
REC_15916,2026-05-17T11:13:58.829491,0,0,0,0,0.9898
REC_15917,2026-05-17T11:13:58.880904,0,0,0,0,0.9923
REC_15918,2026-05-17T11:13:58.931676,0,0,0,0,0.9824
REC_15919,2026-05-17T11:13:58.982202,0,0,0,0,0.9908
REC_15920,2026-05-17T11:13:59.034801,0,0,0,0,0.9788
REC_15921,2026-05-17T11:13:59.083662,0,0,0,0,0.9790
REC_15922,2026-05-17T11:13:59.133938,0,0,0,0,0.9918
REC_15923,2026-05-17T11:13:59.184863,0,0,0,0,0.9832
REC_15924,2026-05-17T11:13:59.236166,0,0,0,0,0.9960
REC_15925,2026-05-17T11:13:59.286939,0,0,0,0,0.9689
REC_15926,2026-05-17T11:13:59.337134,0,0,0,0,0.9915
REC_15927,2026-05-17T11:13:59.387414,0,0,0,0,0.9966
REC_15928,2026-05-17T11:13:59.438341,0,0,0,0,0.9966
REC_15929,2026-05-17T11:13:59.489648,0,0,0,0,0.9905
REC_15930,2026-05-17T11:13:59.541602,0,0,0,0,0.9561
REC_15931,2026-05-17T11:13:59.591234,0,0,0,0,0.9790
REC_15932,2026-05-17T11:13:59.640852,0,0,0,0,0.9252
REC_15933,2026-05-17T11:13:59.692337,0,0,0,0,0.9945
REC_15934,2026-05-17T11:13:59.743077,0,0,0,0,0.9675
REC_15935,2026-05-17T11:13:59.793232,0,0,0,0,0.9100
REC_15936,2026-05-17T11:13:59.844303,0,0,0,0,0.9791
REC_15937,2026-05-17T11:13:59.895621,0,0,0,0,0.9794
REC_15938,2026-05-17T11:13:59.947240,0,0,0,0,0.9732
REC_15939,2026-05-17T11:13:59.997455,0,0,0,0,0.8052
REC_15940,2026-05-17T11:14:00.048109,0,0,0,0,0.9982
REC_15941,2026-05-17T11:14:00.098357,0,0,0,0,0.9795
REC_15942,2026-05-17T11:14:00.149792,0,0,0,0,0.9982
REC_15943,2026-05-17T11:14:00.202663,0,0,0,0,0.9789
REC_15944,2026-05-17T11:14:00.250835,0,0,0,0,0.9886
REC_15945,2026-05-17T11:14:00.301921,0,0,0,0,0.9748
REC_15946,2026-05-17T11:14:00.351765,0,0,0,0,0.9786
REC_15947,2026-05-17T11:14:00.404212,0,0,0,0,0.9880
REC_15948,2026-05-17T11:14:00.454104,0,0,0,0,0.9970
REC_15949,2026-05-17T11:14:00.505614,0,0,0,0,0.9892
REC_15950,2026-05-17T11:14:00.556482,0,0,0,0,0.9960
REC_15951,2026-05-17T11:14:00.606870,0,0,0,0,0.9742
REC_15952,2026-05-17T11:14:00.657142,0,0,0,0,0.8652
REC_15953,2026-05-17T11:14:00.708973,0,0,0,0,0.9973
REC_15954,2026-05-17T11:14:00.758532,0,0,0,0,0.9946
REC_15955,2026-05-17T11:14:00.810772,0,0,0,0,0.9964
REC_15956,2026-05-17T11:14:00.860951,0,0,0,0,0.9986
REC_15957,2026-05-17T11:14:00.911305,0,0,0,0,0.9678
REC_15958,2026-05-17T11:14:00.962107,0,0,0,0,0.9885
REC_15959,2026-05-17T11:14:01.012978,0,0,0,0,0.9884
REC_15960,2026-05-17T11:14:01.062462,0,0,0,0,0.9977
REC_15961,2026-05-17T11:14:01.113973,0,0,0,0,0.9786
REC_15962,2026-05-17T11:14:01.164854,0,0,0,0,0.9934
REC_15963,2026-05-17T11:14:01.215950,0,0,0,0,0.9740
REC_15964,2026-05-17T11:14:01.269158,0,0,0,0,0.9181
REC_15965,2026-05-17T11:14:01.318337,0,0,0,0,0.9794
