record_id,kafka_transit_ms,inference_ms,e2e_ms
REC_9327,2.166,9.006,11.172
REC_9328,2.700,7.941,10.641
REC_9329,2.765,8.032,10.797
REC_9330,2.009,8.001,10.010
REC_9331,1.011,10.002,11.013
REC_9332,1.511,8.512,10.023
REC_9333,1.525,9.000,10.525
REC_9334,1.015,8.992,10.007
REC_9335,1.008,8.007,9.015
REC_9336,2.737,8.096,10.833
REC_9337,2.102,7.677,9.779
REC_9338,1.040,8.971,10.011
REC_9339,2.014,8.003,10.017
REC_9340,2.121,7.973,10.094
REC_9341,2.017,7.697,9.714
REC_9342,2.015,8.245,10.260
REC_9343,1.133,7.639,8.772
REC_9344,1.646,9.101,10.747
REC_9345,1.340,7.528,8.868
REC_9346,2.008,7.999,10.007
REC_9347,2.014,7.906,9.920
REC_9348,2.008,7.999,10.007
REC_9349,2.119,7.525,9.644
REC_9350,1.524,7.119,8.643
REC_9351,1.010,8.539,9.549
REC_9352,2.017,7.488,9.505
REC_9353,1.540,7.005,8.545
REC_9354,1.212,7.798,9.010
REC_9355,2.018,7.007,9.025
REC_9356,2.009,9.157,11.166
REC_9357,1.090,8.397,9.487
REC_9358,1.711,8.099,9.810
REC_9359,1.006,8.499,9.505
REC_9360,1.007,9.006,10.013
REC_9361,2.018,8.044,10.062
REC_9362,1.011,7.994,9.005
REC_9363,1.637,7.004,8.641
REC_9364,1.517,7.999,9.516
REC_9365,2.035,7.766,9.801
REC_9366,2.008,8.187,10.195
REC_9367,1.005,8.000,9.005
REC_9368,2.005,7.998,10.003
REC_9369,2.017,8.088,10.105
REC_9370,1.607,7.437,9.044
REC_9371,1.610,8.999,10.609
REC_9372,3.025,8.004,11.029
REC_9373,2.088,8.999,11.087
REC_9374,2.015,8.038,10.053
REC_9375,1.009,7.995,9.004
REC_9376,1.534,7.998,9.532
REC_9377,1.442,7.082,8.524
REC_9378,1.011,8.082,9.093
REC_9379,1.073,9.003,10.076
REC_9380,2.525,8.004,10.529
REC_9381,2.014,9.011,11.025
REC_9382,2.016,9.080,11.096
REC_9383,2.679,8.000,10.679
REC_9384,2.035,8.256,10.291
REC_9385,1.243,8.080,9.323
REC_9386,1.053,9.044,10.097
REC_9387,2.033,10.994,13.027
REC_9388,2.018,8.073,10.091
REC_9389,1.009,9.000,10.009
REC_9390,2.074,8.053,10.127
REC_9391,2.200,8.052,10.252
REC_9392,1.019,7.997,9.016
REC_9393,1.019,8.991,10.010
REC_9394,1.525,7.998,9.523
REC_9395,1.429,8.004,9.433
REC_9396,2.746,7.916,10.662
REC_9397,2.013,9.100,11.113
REC_9398,1.015,8.989,10.004
REC_9399,1.110,9.087,10.197
REC_9400,1.004,9.006,10.010
REC_9401,2.127,9.666,11.793
REC_9402,2.884,8.052,10.936
REC_9403,1.524,8.001,9.525
REC_9404,2.091,7.938,10.029
REC_9405,1.677,8.036,9.713
REC_9406,2.009,7.751,9.760
REC_9407,2.020,9.015,11.035
REC_9408,2.089,7.997,10.086
REC_9409,1.013,7.995,9.008
REC_9410,1.005,7.999,9.004
REC_9411,1.005,8.649,9.654
REC_9412,2.010,7.000,9.010
REC_9413,3.526,7.393,10.919
REC_9414,1.533,11.358,12.891
REC_9415,2.005,10.011,12.016
REC_9416,3.019,13.994,17.013
REC_9417,2.519,16.039,18.558
REC_9418,1.004,8.999,10.003
REC_9419,1.513,8.007,9.520
REC_9420,1.517,8.086,9.603
REC_9421,2.025,7.988,10.013
REC_9422,1.512,7.999,9.511
REC_9423,1.013,9.068,10.081
REC_9424,2.006,8.004,10.010
REC_9425,3.505,8.049,11.554
REC_9426,1.711,8.609,10.320
REC_9427,1.230,9.019,10.249
REC_9428,1.631,8.023,9.654
REC_9429,2.014,9.996,12.010
REC_9430,1.006,8.145,9.151
REC_9431,1.011,9.000,10.011
REC_9432,1.728,9.157,10.885
REC_9433,1.048,8.079,9.127
REC_9434,2.091,7.998,10.089
REC_9435,1.601,7.963,9.564
REC_9436,2.400,8.103,10.503
REC_9437,1.320,7.020,8.340
REC_9438,2.014,8.143,10.157
REC_9439,2.081,7.945,10.026
REC_9440,2.426,8.000,10.426
REC_9441,1.031,7.999,9.030
REC_9442,1.536,10.005,11.541
REC_9443,0.550,8.822,9.372
REC_9444,2.006,7.010,9.016
REC_9445,2.015,9.080,11.095
REC_9446,2.017,9.088,11.105
REC_9447,2.057,8.038,10.095
REC_9448,2.007,8.003,10.010
REC_9449,1.014,7.999,9.013
REC_9450,1.352,9.000,10.352
REC_9451,1.265,9.006,10.271
REC_9452,1.600,10.013,11.613
REC_9453,2.562,9.999,12.561
REC_9454,2.006,12.011,14.017
REC_9455,2.007,11.004,13.011
REC_9456,2.291,8.005,10.296
REC_9457,2.096,6.994,9.090
REC_9458,2.605,8.809,11.414
REC_9459,3.085,8.925,12.010
REC_9460,1.429,8.997,10.426
REC_9461,3.147,8.005,11.152
REC_9462,1.009,7.999,9.008
REC_9463,2.004,6.999,9.003
REC_9464,1.583,7.082,8.665
REC_9465,2.012,9.115,11.127
REC_9466,1.103,9.420,10.523
REC_9467,1.522,8.978,10.500
REC_9468,2.051,7.507,9.558
REC_9469,2.014,9.084,11.098
REC_9470,1.549,9.167,10.716
REC_9471,2.094,7.916,10.010
REC_9472,2.014,7.765,9.779
REC_9473,2.595,6.951,9.546
REC_9474,3.016,8.722,11.738
REC_9475,2.653,8.267,10.920
REC_9476,2.677,8.660,11.337
REC_9477,2.514,8.083,10.597
REC_9478,2.531,9.007,11.538
REC_9479,2.289,7.609,9.898
REC_9480,1.102,7.611,8.713
REC_9481,2.019,8.995,11.014
REC_9482,2.093,7.938,10.031
REC_9483,1.005,8.083,9.088
REC_9484,1.524,7.998,9.522
REC_9485,1.359,7.998,9.357
REC_9486,0.503,8.407,8.910
REC_9487,2.008,8.091,10.099
REC_9488,2.005,8.000,10.005
REC_9489,1.473,16.104,17.577
REC_9490,2.040,8.005,10.045
REC_9491,1.021,8.986,10.007
REC_9492,2.016,10.188,12.204
REC_9493,2.102,7.902,10.004
REC_9494,1.328,8.125,9.453
REC_9495,2.015,8.000,10.015
REC_9496,2.515,8.057,10.572
REC_9497,1.535,8.620,10.155
REC_9498,2.108,8.639,10.747
REC_9499,2.098,7.916,10.014
REC_9500,1.006,9.344,10.350
REC_9501,2.065,7.027,9.092
REC_9502,3.015,8.080,11.095
REC_9503,2.008,8.321,10.329
REC_9504,2.202,8.006,10.208
REC_9505,1.509,10.051,11.560
REC_9506,1.510,9.998,11.508
REC_9507,1.511,11.000,12.511
REC_9508,2.236,9.994,12.230
REC_9509,2.012,10.992,13.004
REC_9510,1.019,10.992,12.011
REC_9511,2.106,8.999,11.105
REC_9512,2.018,6.994,9.012
REC_9513,1.576,8.001,9.577
REC_9514,2.010,10.996,13.006
REC_9515,1.508,11.514,13.022
REC_9516,2.523,8.986,11.509
REC_9517,3.007,13.511,16.518
REC_9518,1.515,11.996,13.511
REC_9519,1.088,10.109,11.197
REC_9520,1.772,9.070,10.842
REC_9521,2.562,7.956,10.518
REC_9522,1.136,8.528,9.664
REC_9523,1.058,9.010,10.068
REC_9524,8.116,14.432,22.548
REC_9525,3.604,19.110,22.714
REC_9526,3.058,8.041,11.099
REC_9527,2.008,8.122,10.130
REC_9528,1.386,8.015,9.401
REC_9529,1.510,9.309,10.819
REC_9530,2.014,7.998,10.012
REC_9531,2.009,8.025,10.034
REC_9532,1.010,9.080,10.090
REC_9533,2.226,9.175,11.401
REC_9534,2.005,10.008,12.013
REC_9535,2.341,9.966,12.307
REC_9536,2.005,11.003,13.008
REC_9537,1.510,11.723,13.233
REC_9538,1.375,8.039,9.414
REC_9539,1.004,7.999,9.003
REC_9540,2.024,9.003,11.027
REC_9541,1.470,8.075,9.545
REC_9542,1.289,7.005,8.294
REC_9543,1.310,7.610,8.920
REC_9544,3.039,9.767,12.806
REC_9545,1.506,7.330,8.836
REC_9546,1.236,7.996,9.232
REC_9547,2.090,7.592,9.682
REC_9548,2.592,9.944,12.536
REC_9549,2.439,8.735,11.174
REC_9550,1.462,8.003,9.465
REC_9551,2.088,8.421,10.509
REC_9552,1.341,9.003,10.344
REC_9553,2.313,7.742,10.055
REC_9554,2.072,7.096,9.168
REC_9555,2.013,8.473,10.486
REC_9556,2.541,7.647,10.188
REC_9557,1.409,7.539,8.948
REC_9558,2.011,8.996,11.007
REC_9559,3.645,9.825,13.470
REC_9560,3.159,9.090,12.249
REC_9561,2.015,8.003,10.018
REC_9562,2.192,8.823,11.015
REC_9563,1.368,7.998,9.366
REC_9564,2.027,9.444,11.471
REC_9565,2.193,9.522,11.715
REC_9566,1.005,8.178,9.183
REC_9567,1.410,8.085,9.495
REC_9568,2.536,8.118,10.654
REC_9569,2.007,7.999,10.006
REC_9570,2.205,8.997,11.202
REC_9571,1.512,8.998,10.510
REC_9572,2.006,8.425,10.431
REC_9573,1.369,9.053,10.422
REC_9574,2.073,8.965,11.038
REC_9575,3.269,7.993,11.262
REC_9576,1.116,9.027,10.143
REC_9577,1.510,8.405,9.915
REC_9578,3.053,7.181,10.234
REC_9579,1.514,8.367,9.881
REC_9580,2.067,7.031,9.098
REC_9581,1.511,8.175,9.686
REC_9582,2.103,7.907,10.010
REC_9583,1.426,7.998,9.424
REC_9584,2.010,8.021,10.031
REC_9585,2.524,9.005,11.529
REC_9586,2.245,6.996,9.241
REC_9587,0.502,9.055,9.557
REC_9588,3.099,7.925,11.024
REC_9589,1.453,9.105,10.558
REC_9590,1.438,10.084,11.522
REC_9591,2.107,7.240,9.347
REC_9592,1.007,8.996,10.003
REC_9593,1.393,8.087,9.480
REC_9594,2.505,8.000,10.505
REC_9595,2.135,9.007,11.142
REC_9596,2.008,7.443,9.451
REC_9597,2.226,7.847,10.073
REC_9598,2.012,8.000,10.012
REC_9599,1.615,9.016,10.631
REC_9600,2.018,9.081,11.099
REC_9601,2.013,7.086,9.099
REC_9602,1.244,8.917,10.161
REC_9603,1.286,8.401,9.687
REC_9604,2.006,10.051,12.057
REC_9605,2.511,9.997,12.508
REC_9606,2.511,8.999,11.510
REC_9607,0.988,9.163,10.151
REC_9608,2.520,9.780,12.300
REC_9609,1.295,8.277,9.572
REC_9610,2.082,8.246,10.328
REC_9611,1.016,9.075,10.091
REC_9612,1.586,9.019,10.605
REC_9613,2.005,7.001,9.006
REC_9614,3.085,7.965,11.050
REC_9615,1.168,8.566,9.734
REC_9616,2.497,8.466,10.963
REC_9617,2.015,7.999,10.014
REC_9618,2.132,7.640,9.772
REC_9619,2.013,8.516,10.529
REC_9620,1.010,8.010,9.020
REC_9621,1.004,8.006,9.010
REC_9622,1.004,7.009,8.013
REC_9623,2.009,8.518,10.527
REC_9624,1.334,7.409,8.743
REC_9625,1.005,7.998,9.003
REC_9626,2.620,8.005,10.625
REC_9627,2.011,8.995,11.006
REC_9628,1.964,8.007,9.971
REC_9629,1.510,7.999,9.509
REC_9630,1.510,9.004,10.514
REC_9631,1.009,9.000,10.009
REC_9632,2.525,8.138,10.663
REC_9633,2.011,7.996,10.007
REC_9634,1.005,8.010,9.015
REC_9635,1.224,9.001,10.225
REC_9636,1.217,8.016,9.233
REC_9637,1.397,8.003,9.400
REC_9638,1.032,8.464,9.496
REC_9639,2.011,9.053,11.064
REC_9640,3.355,7.003,10.358
REC_9641,0.995,8.003,8.998
REC_9642,1.115,9.257,10.372
REC_9643,2.014,8.001,10.015
REC_9644,1.132,7.998,9.130
REC_9645,1.011,7.997,9.008
REC_9646,1.134,8.294,9.428
REC_9647,1.358,10.005,11.363
REC_9648,2.009,6.999,9.008
REC_9649,1.172,8.509,9.681
REC_9650,1.363,8.994,10.357
REC_9651,1.019,7.984,9.003
REC_9652,1.268,8.001,9.269
REC_9653,2.009,8.996,11.005
REC_9654,1.010,8.534,9.544
REC_9655,1.004,7.999,9.003
REC_9656,2.019,7.506,9.525
REC_9657,1.004,7.999,9.003
REC_9658,1.510,8.872,10.382
REC_9659,1.010,9.006,10.016
REC_9660,1.761,7.285,9.046
REC_9661,2.028,9.042,11.070
REC_9662,2.165,7.935,10.100
REC_9663,2.056,8.004,10.060
REC_9664,1.336,7.978,9.314
REC_9665,1.069,10.305,11.374
REC_9666,1.924,8.012,9.936
REC_9667,2.124,8.000,10.124
REC_9668,1.511,7.998,9.509
REC_9669,2.261,8.001,10.262
REC_9670,1.011,8.005,9.016
REC_9671,1.508,9.001,10.509
REC_9672,1.003,9.004,10.007
REC_9673,1.007,8.864,9.871
REC_9674,2.615,9.005,11.620
REC_9675,1.242,9.141,10.383
REC_9676,1.007,8.996,10.003
REC_9677,2.499,10.008,12.507
REC_9678,1.512,7.997,9.509
REC_9679,2.447,9.001,11.448
REC_9680,2.007,8.999,11.006
REC_9681,2.005,12.001,14.006
REC_9682,2.512,9.007,11.519
REC_9683,1.009,8.068,9.077
REC_9684,1.012,7.998,9.010
REC_9685,1.006,7.999,9.005
REC_9686,1.010,8.999,10.009
REC_9687,1.005,8.007,9.012
REC_9688,1.242,8.007,9.249
REC_9689,2.008,6.998,9.006
REC_9690,1.514,8.995,10.509
REC_9691,1.003,8.999,10.002
REC_9692,1.509,9.001,10.510
REC_9693,2.005,7.009,9.014
REC_9694,1.009,8.638,9.647
REC_9695,2.012,8.297,10.309
REC_9696,2.078,7.883,9.961
REC_9697,2.025,7.497,9.522
REC_9698,1.015,8.000,9.015
REC_9699,2.076,9.994,12.070
REC_9700,1.004,8.007,9.011
REC_9701,1.009,9.002,10.011
REC_9702,2.016,7.532,9.548
REC_9703,2.246,7.002,9.248
REC_9704,1.020,7.997,9.017
REC_9705,0.925,9.346,10.271
REC_9706,1.342,8.005,9.347
REC_9707,2.202,7.101,9.303
REC_9708,2.079,8.034,10.113
REC_9709,2.021,7.001,9.022
REC_9710,1.247,8.011,9.258
REC_9711,2.640,8.092,10.732
REC_9712,3.095,10.003,13.098
REC_9713,1.566,8.000,9.566
REC_9714,1.047,7.966,9.013
REC_9715,1.510,8.001,9.511
REC_9716,1.042,8.032,9.074
REC_9717,1.010,8.011,9.021
REC_9718,1.462,7.992,9.454
REC_9719,1.187,8.022,9.209
REC_9720,1.471,8.083,9.554
REC_9721,1.494,8.001,9.495
REC_9722,2.005,7.656,9.661
REC_9723,2.014,8.007,10.021
REC_9724,1.507,8.000,9.507
REC_9725,2.009,7.020,9.029
REC_9726,1.003,8.000,9.003
REC_9727,1.292,8.004,9.296
REC_9728,1.526,8.001,9.527
REC_9729,1.545,7.140,8.685
REC_9730,1.425,8.006,9.431
REC_9731,2.025,9.005,11.030
REC_9732,2.336,8.102,10.438
REC_9733,1.421,8.080,9.501
REC_9734,2.711,8.091,10.802
REC_9735,2.008,8.034,10.042
REC_9736,2.444,9.264,11.708
REC_9737,2.031,8.000,10.031
REC_9738,3.019,9.096,12.115
REC_9739,2.005,7.533,9.538
REC_9740,1.162,8.458,9.620
REC_9741,1.004,7.999,9.003
REC_9742,1.004,9.000,10.004
REC_9743,2.010,8.000,10.010
REC_9744,3.231,10.010,13.241
REC_9745,2.073,7.531,9.604
REC_9746,1.002,8.001,9.003
REC_9747,1.556,11.505,13.061
REC_9748,1.012,8.495,9.507
REC_9749,1.280,8.661,9.941
REC_9750,1.082,8.087,9.169
REC_9751,2.009,8.103,10.112
REC_9752,1.341,7.996,9.337
REC_9753,1.484,8.607,10.091
REC_9754,2.042,8.997,11.039
REC_9755,2.035,6.999,9.034
REC_9756,1.529,7.999,9.528
REC_9757,2.009,7.998,10.007
REC_9758,1.402,8.000,9.402
REC_9759,2.015,7.999,10.014
REC_9760,2.270,6.999,9.269
REC_9761,2.023,7.007,9.030
REC_9762,1.513,8.112,9.625
REC_9763,3.016,8.988,12.004
REC_9764,1.341,7.999,9.340
REC_9765,1.289,8.007,9.296
REC_9766,2.480,8.519,10.999
REC_9767,1.763,8.004,9.767
REC_9768,1.013,8.055,9.068
REC_9769,2.004,8.470,10.474
REC_9770,1.177,8.017,9.194
REC_9771,1.303,8.375,9.678
REC_9772,1.480,7.534,9.014
REC_9773,2.006,8.006,10.012
REC_9774,2.009,8.997,11.006
REC_9775,1.163,8.003,9.166
REC_9776,3.030,8.682,11.712
REC_9777,2.010,9.008,11.018
REC_9778,1.525,7.988,9.513
REC_9779,2.028,7.048,9.076
REC_9780,1.428,8.146,9.574
REC_9781,1.101,8.603,9.704
REC_9782,2.197,7.824,10.021
REC_9783,1.008,9.161,10.169
REC_9784,1.509,7.999,9.508
REC_9785,2.009,8.146,10.155
REC_9786,1.190,7.903,9.093
REC_9787,1.434,8.081,9.515
REC_9788,1.448,8.297,9.745
REC_9789,1.417,7.275,8.692
REC_9790,1.009,7.999,9.008
REC_9791,2.012,8.997,11.009
REC_9792,2.049,7.969,10.018
REC_9793,1.415,9.023,10.438
REC_9794,2.010,9.015,11.025
REC_9795,2.091,9.000,11.091
REC_9796,1.390,8.003,9.393
REC_9797,2.017,9.086,11.103
REC_9798,2.009,9.072,11.081
REC_9799,1.010,8.770,9.780
REC_9800,3.073,10.467,13.540
REC_9801,2.013,8.076,10.089
REC_9802,1.037,7.980,9.017
REC_9803,1.410,7.998,9.408
REC_9804,1.009,8.003,9.012
REC_9805,1.062,9.006,10.068
REC_9806,1.396,8.237,9.633
REC_9807,1.122,8.016,9.138
REC_9808,1.508,10.010,11.518
REC_9809,2.809,7.943,10.752
REC_9810,2.009,8.007,10.016
REC_9811,3.083,8.929,12.012
REC_9812,2.011,8.017,10.028
REC_9813,2.030,7.983,10.013
REC_9814,1.693,7.924,9.617
REC_9815,2.008,7.997,10.005
REC_9816,1.510,8.002,9.512
REC_9817,2.515,7.007,9.522
REC_9818,1.010,9.221,10.231
REC_9819,1.516,9.108,10.624
REC_9820,2.020,6.997,9.017
REC_9821,2.652,8.924,11.576
REC_9822,2.013,7.602,9.615
REC_9823,2.014,8.050,10.064
REC_9824,1.203,8.078,9.281
REC_9825,2.009,8.006,10.015
REC_9826,1.443,8.084,9.527
REC_9827,1.005,8.080,9.085
REC_9828,2.007,7.005,9.012
REC_9829,1.163,8.011,9.174
REC_9830,2.103,9.995,12.098
REC_9831,1.152,8.130,9.282
REC_9832,1.509,9.000,10.509
REC_9833,2.012,8.000,10.012
REC_9834,2.008,7.499,9.507
REC_9835,3.054,9.073,12.127
REC_9836,1.360,8.364,9.724
REC_9837,2.011,8.288,10.299
REC_9838,2.010,7.763,9.773
REC_9839,1.036,8.043,9.079
REC_9840,2.011,8.408,10.419
REC_9841,3.182,9.076,12.258
REC_9842,1.019,8.528,9.547
REC_9843,2.527,8.988,11.515
REC_9844,1.463,9.107,10.570
REC_9845,2.041,9.743,11.784
REC_9846,1.586,8.004,9.590
REC_9847,1.277,9.062,10.339
REC_9848,1.394,8.112,9.506
REC_9849,1.007,8.416,9.423
REC_9850,2.783,9.789,12.572
REC_9851,3.084,8.924,12.008
REC_9852,2.516,8.005,10.521
REC_9853,2.067,6.938,9.005
REC_9854,1.021,7.986,9.007
REC_9855,1.004,9.176,10.180
REC_9856,2.291,7.774,10.065
REC_9857,2.526,7.939,10.465
REC_9858,2.063,8.996,11.059
REC_9859,1.512,9.017,10.529
REC_9860,2.016,7.005,9.021
REC_9861,2.036,6.998,9.034
REC_9862,1.027,8.984,10.011
REC_9863,1.487,9.747,11.234
REC_9864,1.007,8.998,10.005
REC_9865,1.002,8.000,9.002
REC_9866,1.003,8.496,9.499
REC_9867,1.021,8.985,10.006
REC_9868,2.012,7.279,9.291
REC_9869,1.533,7.992,9.525
REC_9870,1.090,8.921,10.011
REC_9871,2.065,8.001,10.066
REC_9872,2.154,7.528,9.682
REC_9873,2.012,7.998,10.010
REC_9874,2.010,8.139,10.149
REC_9875,1.599,9.089,10.688
REC_9876,1.389,9.372,10.761
REC_9877,2.014,9.073,11.087
REC_9878,1.005,8.083,9.088
REC_9879,2.020,6.994,9.014
REC_9880,1.601,8.007,9.608
REC_9881,1.550,8.084,9.634
REC_9882,1.507,9.066,10.573
REC_9883,2.014,8.993,11.007
REC_9884,1.337,7.999,9.336
REC_9885,1.490,8.164,9.654
REC_9886,2.015,7.999,10.014
REC_9887,1.049,8.034,9.083
REC_9888,1.269,7.999,9.268
REC_9889,2.009,8.996,11.005
REC_9890,1.377,7.007,8.384
REC_9891,2.017,7.995,10.012
REC_9892,1.004,8.272,9.276
REC_9893,2.006,7.275,9.281
REC_9894,2.014,8.157,10.171
REC_9895,2.015,8.322,10.337
REC_9896,2.015,9.004,11.019
REC_9897,1.062,8.578,9.640
REC_9898,2.018,8.003,10.021
REC_9899,2.064,7.445,9.509
REC_9900,2.066,8.347,10.413
REC_9901,3.523,10.004,13.527
REC_9902,2.015,9.077,11.092
REC_9903,1.386,8.142,9.528
REC_9904,1.599,8.125,9.724
REC_9905,3.022,7.995,11.017
REC_9906,1.011,7.997,9.008
REC_9907,2.022,9.010,11.032
REC_9908,1.103,8.002,9.105
REC_9909,2.009,7.004,9.013
REC_9910,2.030,9.081,11.111
REC_9911,2.095,7.784,9.879
REC_9912,2.278,8.082,10.360
REC_9913,1.336,8.000,9.336
REC_9914,2.008,7.200,9.208
REC_9915,1.020,7.998,9.018
REC_9916,1.888,7.010,8.898
REC_9917,1.013,7.995,9.008
REC_9918,2.010,8.005,10.015
REC_9919,1.176,9.729,10.905
REC_9920,1.003,8.001,9.004
REC_9921,1.005,8.210,9.215
REC_9922,1.121,7.999,9.120
REC_9923,3.610,7.559,11.169
REC_9924,1.535,7.005,8.540
REC_9925,2.158,7.534,9.692
REC_9926,3.016,7.995,11.011
REC_9927,1.491,8.681,10.172
REC_9928,2.645,8.008,10.653
REC_9929,1.009,9.507,10.516
REC_9930,2.567,8.022,10.589
REC_9931,1.138,8.011,9.149
REC_9932,2.119,9.086,11.205
REC_9933,3.082,8.945,12.027
REC_9934,1.004,8.144,9.148
REC_9935,1.025,7.979,9.004
REC_9936,2.012,6.994,9.006
REC_9937,1.009,7.996,9.005
REC_9938,1.009,8.007,9.016
REC_9939,1.004,8.000,9.004
REC_9940,1.004,10.336,11.340
REC_9941,1.014,7.998,9.012
REC_9942,1.027,8.993,10.020
REC_9943,2.012,8.006,10.018
REC_9944,1.447,9.008,10.455
REC_9945,1.136,9.001,10.137
REC_9946,2.029,8.095,10.124
REC_9947,1.472,9.189,10.661
REC_9948,2.015,7.993,10.008
REC_9949,2.507,9.069,11.576
REC_9950,1.662,8.004,9.666
REC_9951,1.104,7.987,9.091
REC_9952,2.477,9.017,11.494
REC_9953,2.096,7.998,10.094
REC_9954,1.017,8.284,9.301
REC_9955,1.024,8.982,10.006
REC_9956,2.124,7.962,10.086
REC_9957,1.020,7.992,9.012
REC_9958,1.531,8.995,10.526
REC_9959,1.095,9.001,10.096
REC_9960,1.566,8.086,9.652
REC_9961,1.355,8.004,9.359
REC_9962,2.008,8.003,10.011
REC_9963,1.109,10.034,11.143
REC_9964,2.008,8.004,10.012
REC_9965,2.008,7.999,10.007
REC_9966,1.005,9.009,10.014
REC_9967,1.012,8.539,9.551
REC_9968,1.005,8.358,9.363
REC_9969,2.005,7.998,10.003
REC_9970,2.010,8.006,10.016
REC_9971,2.013,6.994,9.007
REC_9972,1.006,8.011,9.017
REC_9973,1.006,8.089,9.095
REC_9974,2.016,7.096,9.112
REC_9975,2.005,7.999,10.004
REC_9976,1.016,8.011,9.027
REC_9977,1.010,7.998,9.008
REC_9978,1.011,8.994,10.005
REC_9979,1.246,7.999,9.245
REC_9980,1.006,8.021,9.027
REC_9981,2.012,7.997,10.009
REC_9982,1.005,9.004,10.009
REC_9983,1.307,9.003,10.310
REC_9984,1.008,8.006,9.014
REC_9985,1.484,8.012,9.496
REC_9986,1.005,8.002,9.007
REC_9987,1.020,8.997,10.017
REC_9988,2.008,7.509,9.517
REC_9989,1.126,8.998,10.124
REC_9990,1.013,8.091,9.104
REC_9991,2.036,9.075,11.111
REC_9992,2.597,7.921,10.518
REC_9993,2.088,8.518,10.606
REC_9994,3.178,8.925,12.103
REC_9995,1.137,7.961,9.098
REC_9996,2.004,8.007,10.011
REC_9997,2.064,6.946,9.010
REC_9998,1.021,8.982,10.003
REC_9999,1.009,8.008,9.017
REC_10000,1.004,8.999,10.003
REC_10001,2.005,8.000,10.005
REC_10002,1.102,8.417,9.519
REC_10003,3.020,9.075,12.095
REC_10004,1.004,8.006,9.010
REC_10005,1.026,7.998,9.024
REC_10006,2.008,8.879,10.887
REC_10007,1.008,8.009,9.017
REC_10008,1.518,7.467,8.985
REC_10009,1.522,8.705,10.227
REC_10010,3.323,9.597,12.920
REC_10011,2.106,7.908,10.014
REC_10012,2.517,9.594,12.111
REC_10013,2.018,8.003,10.021
REC_10014,3.652,7.921,11.573
REC_10015,1.524,8.111,9.635
REC_10016,1.581,8.335,9.916
REC_10017,2.122,8.100,10.222
REC_10018,2.007,8.000,10.007
REC_10019,3.194,9.999,13.193
REC_10020,2.014,8.992,11.006
REC_10021,2.006,7.998,10.004
REC_10022,2.512,8.997,11.509
REC_10023,1.515,7.999,9.514
REC_10024,2.006,11.000,13.006
REC_10025,2.006,8.000,10.006
REC_10026,1.443,8.998,10.441
REC_10027,1.512,7.999,9.511
REC_10028,3.006,8.998,12.004
REC_10029,2.006,10.998,13.004
REC_10030,2.009,7.996,10.005
REC_10031,1.093,8.912,10.005
REC_10032,1.511,9.006,10.517
REC_10033,1.064,9.028,10.092
REC_10034,2.105,7.624,9.729
REC_10035,1.014,9.997,11.011
REC_10036,1.006,9.171,10.177
REC_10037,1.004,9.017,10.021
REC_10038,2.004,6.999,9.003
REC_10039,2.012,10.317,12.329
REC_10040,1.017,7.991,9.008
REC_10041,2.007,8.998,11.005
REC_10042,2.514,9.003,11.517
REC_10043,1.173,8.005,9.178
REC_10044,1.269,9.013,10.282
REC_10045,1.027,8.211,9.238
REC_10046,2.010,6.998,9.008
REC_10047,1.525,7.010,8.535
REC_10048,2.007,10.011,12.018
REC_10049,1.514,8.692,10.206
REC_10050,3.015,9.076,12.091
REC_10051,1.511,8.006,9.517
REC_10052,1.018,7.999,9.017
REC_10053,1.532,8.202,9.734
REC_10054,1.085,8.030,9.115
REC_10055,1.007,8.120,9.127
REC_10056,2.081,7.067,9.148
REC_10057,1.073,8.014,9.087
REC_10058,1.258,8.002,9.260
REC_10059,1.273,8.000,9.273
REC_10060,1.008,8.109,9.117
REC_10061,2.010,9.011,11.021
REC_10062,1.010,9.511,10.521
REC_10063,2.058,8.021,10.079
REC_10064,1.004,8.007,9.011
REC_10065,1.159,9.005,10.164
REC_10066,2.651,7.963,10.614
REC_10067,2.006,7.518,9.524
REC_10068,1.032,10.652,11.684
REC_10069,2.005,8.002,10.007
REC_10070,2.509,7.999,10.508
REC_10071,1.005,8.005,9.010
REC_10072,0.509,9.509,10.018
REC_10073,2.003,8.007,10.010
REC_10074,1.015,8.002,9.017
REC_10075,1.026,9.008,10.034
REC_10076,2.006,8.009,10.015
REC_10077,1.007,7.995,9.002
REC_10078,2.015,8.000,10.015
REC_10079,1.019,8.999,10.018
REC_10080,1.012,7.999,9.011
REC_10081,1.008,8.007,9.015
REC_10082,2.019,7.999,10.018
REC_10083,2.015,8.000,10.015
REC_10084,1.008,9.005,10.013
REC_10085,1.006,10.510,11.516
REC_10086,2.508,11.001,13.509
REC_10087,2.510,8.511,11.021
REC_10088,1.327,8.312,9.639
REC_10089,2.342,7.521,9.863
REC_10090,1.004,7.007,8.011
REC_10091,2.013,8.504,10.517
REC_10092,2.080,7.003,9.083
REC_10093,2.512,8.894,11.406
REC_10094,1.005,8.006,9.011
REC_10095,2.404,9.912,12.316
REC_10096,2.237,7.997,10.234
REC_10097,1.516,7.383,8.899
REC_10098,1.723,8.041,9.764
REC_10099,1.021,9.322,10.343
REC_10100,1.496,8.086,9.582
REC_10101,1.015,9.210,10.225
REC_10102,2.012,9.086,11.098
